company,year,netprofitmargin,grossprofit,revenue,netincome,costandexpenses,costofgoodsandservices,netproft,ebit,interest,ebt,proftaftertax,grossprofitmargin,YoY Revenue Change %,date,Sector
AMZN,2020,127.515878,21888726.95,22358000,28510000,564778.0855,469273.0482,18116877.87,21323948.87,9974.9036,21313973.96,3197096.094,97.90109559,146806.3199,5/12/2020,Consumer Discretionary
AAPL,2020,151.544793,41525359.19,41915000,63520000,1167233.544,389640.8102,34218630.23,40358125.65,100913.6082,40257212.04,6038581.806,99.07040246,78261.72015,3/9/2020,Technology
AMZN,2020,96.49805447,6312518.219,6425000,6200000,281649.1902,112481.7809,5121011.074,6030869.029,6150.1183,6024718.911,903707.8366,98.2493108,511111.1284,5/2/2020,Consumer Discretionary
MSFT,2020,149.4893222,8357921.739,8616000,12880000,396074.81,258078.2614,6759248.925,7961846.929,9789.3694,7952057.559,1192808.634,97.0046627,381113.0339,1/25/2020,Technology
BABA,2020,179.5331783,49458828.12,50726000,91070000,284880.4789,1267171.882,41686886.06,49173947.64,130552.2787,49043395.36,7356509.304,97.50192824,64650.45342,5/24/2020,Consumer Discretionary
TSLA,2020,208.7525954,18395791.11,18783000,39210000,246152.5243,387208.8932,15407538.19,18149638.58,23123.0673,18126515.52,2718977.327,97.93851412,174767.247,11/4/2020,Automotive Technology
BABA,2020,92.15121622,32170902.35,32642000,30080000,767536.1489,471097.6466,26678425.94,31403366.2,16982.7428,31386383.46,4707957.519,98.55677456,100522.8632,11/15/2020,Consumer Discretionary
AAPL,2020,210.4,7379819.421,7500000,15780000,62362.0532,120180.5791,6215494.918,7317457.368,5110.4053,7312346.962,1096852.044,98.39759228,437837.5333,5/29/2020,Technology
NFLX,2020,206.7794517,32103562.09,32392000,66980000,1217564.466,288437.9094,26224293.14,30885997.62,33888.0479,30852109.58,4627816.436,99.10953967,101299.4659,11/28/2020,Entertainment
BABA,2020,166.6001508,22191764.06,22551000,37570000,165496.0331,359235.9443,18719676.44,22026268.02,3119.2689,22023148.75,3303472.313,98.40700659,145549.04,4/29/2020,Consumer Discretionary
META,2020,173.7789203,7570754.781,7780000,13520000,57920.0404,209245.2192,6368788.992,7512834.74,20141.8084,7492692.932,1123903.94,97.31047276,422076.2853,10/17/2020,Communication Service
ORCL,2020,74.19675389,11883520.59,12076000,8960000,82294.5419,192479.4138,10016959.21,11801226.04,16568.1444,11784657.9,1767698.685,98.40609959,271888.3654,6/23/2020,Technology
AAPL,2020,228.4313725,7118809.653,7140000,16310000,145454.0642,21190.3474,5923656.174,6973355.588,4348.3246,6969007.264,1045351.09,99.70321642,459918.4174,8/31/2020,Technology
AAPL,2020,160.2659265,15079754.41,15493000,24830000,225432.3677,413245.5872,12608110.41,14854322.05,21250.9791,14833071.07,2224960.66,97.33269485,211901.0005,8/26/2020,Technology
MSFT,2020,294.475357,57975015.2,58049000,170940000,616366.4702,73984.7957,48738133.33,57358648.73,19668.3428,57338980.39,8600847.059,99.87254768,56482.05137,8/16/2020,Technology
TSLA,2020,192.0145191,5468005.924,5510000,10580000,84857.0819,41994.0758,4569528.13,5383148.842,7233.3956,5375915.447,806387.317,99.23785706,596003.7205,9/5/2020,Automotive Technology
MSFT,2020,247.6820319,44332137.32,45514000,112730000,10511.2422,1181862.678,37653039.46,44321626.08,23932.6026,44297693.48,6644654.022,97.40329859,72065.30079,9/5/2020,Technology
AMZN,2020,108.8765962,19142591.63,19343000,21060000,190622.6968,200408.3711,16080951.47,18951968.93,33202.4999,18918766.43,2837814.965,98.96392302,169704.658,1/31/2020,Consumer Discretionary
AAPL,2020,89.94345851,30476135.59,30597000,27520000,496238.4455,120864.4112,25479058.12,29979897.14,4534.6504,29975362.49,4496304.374,99.60497954,107248.155,5/2/2020,Technology
ORCL,2020,182.0487862,33873095.52,33903000,61720000,1272820.294,29904.4761,27653293.9,32600275.23,66988.2864,32533286.94,4879993.042,99.91179401,96780.26133,12/26/2020,Technology
META,2020,78.0551147,53992396.87,55448000,43280000,212798.6618,1455603.126,45591504.01,53779598.21,142534.6739,53637063.54,8045559.531,97.37483205,59136.24838,1/27/2020,Communication Service
ORCL,2020,218.1955561,34734957.57,35734000,77970000,1635921.318,999042.4309,28090839.29,33099036.25,50990.026,33048046.23,4957206.934,97.20422446,91816.14429,11/2/2020,Technology
TSLA,2020,254.0986668,26503825.46,26777000,68040000,575523.0776,273174.5417,22037088.06,25928302.38,2316.4255,25925985.96,3888897.893,98.97981648,122562.4155,5/2/2020,Automotive Technology
AMZN,2020,136.1633961,7266516.54,7491000,10200000,302789.6974,224483.4603,5903246.47,6963726.842,18730.9956,6944995.847,1041749.377,97.00329115,438363.6898,2/1/2020,Consumer Discretionary
GOOG,2020,67.24938832,56344072.37,56402000,37930000,1986539.627,57927.6263,46099301.73,54357532.75,123060.12,54234472.63,8135170.894,99.89729508,58134.30907,5/6/2020,Technology
NVDA,2020,94.997595,20308639.35,20790000,19750000,704921.0188,481360.6466,16636206.55,19603718.33,31710.6299,19572007.7,2935801.156,97.68465297,157886.1231,1/12/2020,Technology
AMZN,2020,294.6125778,45214020.83,46590000,137260000,1196130.857,1375979.167,37313889.09,44017889.98,119196.9288,43898693.05,6584803.957,97.04662124,70398.63705,9/20/2020,Consumer Discretionary
GOOG,2020,154.8030129,48649020.71,49521000,76660000,2357013.478,871979.2863,39315873.76,46292007.24,38038.1065,46253969.13,6938095.369,98.2391727,66226.0334,3/1/2020,Technology
NVDA,2020,285.3991381,57029321.42,58476000,166890000,190748.4823,1446678.575,48239560.42,56838572.94,86148.9228,56752424.02,8512863.603,97.52603021,56068.88125,5/29/2020,Technology
NVDA,2020,291.9484568,35186917.56,35931000,104900000,1200275.162,744082.4405,28870924.93,33986642.4,20848.3649,33965794.03,5094869.105,97.92913517,91312.19281,8/5/2020,Technology
META,2020,261.781702,54577326.54,55722000,145870000,707279.3429,1144673.464,45726738.57,53870047.19,73884.172,53796163.02,8069424.453,97.94574232,58844.96788,2/18/2020,Communication Service
ORCL,2020,97.04235707,51840390.41,53049000,51480000,1322607.653,1208609.585,42935720.31,50517782.76,5170.6358,50512612.13,7576891.819,97.7217109,61815.05024,10/2/2020,Technology
AMZN,2020,238.5737228,46066707.67,46078000,109930000,1264826.965,11292.3317,38077895.97,44801880.7,4356.0288,44797524.67,6719628.701,99.97549301,71181.98924,7/11/2020,Consumer Discretionary
NFLX,2020,105.3173433,35853131.4,35939000,37850000,1199078.033,85868.5958,29445985.78,34654053.37,11717.1554,34642336.22,5196350.432,99.76107127,91291.84451,1/15/2020,Entertainment
MSFT,2020,283.6685106,19340968.69,19343000,54870000,158013.0864,2031.3051,16305476.29,19182955.61,42.3297,19182913.28,2877436.992,99.9894985,169704.658,8/21/2020,Technology
BABA,2020,259.7805837,33285558.43,33817000,87850000,279397.5366,531441.5738,28053384.49,33006160.89,2179.1409,33003981.75,4950597.262,98.42847806,97026.63749,6/8/2020,Consumer Discretionary
GOOG,2020,153.1069963,45708216.35,47039000,72020000,95644.5087,1330783.652,38721867.6,45612571.84,57433.4907,45555138.35,6833270.752,97.17089298,69725.70845,4/3/2020,Technology
AMZN,2020,52.28505035,42707160.84,43894000,22950000,1620702.491,1186839.16,34913896.67,41086458.35,11285.8013,41075172.55,6161275.882,97.29612439,74728.71235,12/28/2020,Consumer Discretionary
AAPL,2020,144.3019421,27058652.05,27290000,39380000,92892.3272,231347.9495,22869643.36,26965759.72,60296.9456,26905462.78,4035819.417,99.15226109,120256.5958,11/18/2020,Technology
NVDA,2020,225.7065041,39241775.14,40021000,90330000,1656723.025,779224.8554,31915520.44,37585052.12,37381.0105,37547671.11,5632150.666,98.05296006,81970.20064,1/6/2020,Technology
META,2020,279.7801306,53511585.33,54214000,151680000,432175.497,702414.6734,45097138.04,53079409.83,23953.3103,53055456.52,7958318.478,98.70436663,60484.56303,7/27/2020,Communication Service
TSLA,2020,262.580732,14685953.36,14864000,39030000,148674.6231,178046.6445,12345489.04,14537278.73,13173.9804,14524104.75,2178615.713,98.80216197,220872.2484,1/31/2020,Automotive Technology
NFLX,2020,191.0065238,21271547.97,21460000,40990000,55838.4171,188452.028,18003562.32,21215709.55,35047.9991,21180661.56,3177099.233,99.12184516,152953.658,7/8/2020,Entertainment
AAPL,2022,240.3258656,29222101.73,29460000,70800000,912998.3152,237898.275,24043590.16,28309103.41,22526.7464,28286576.66,4242986.5,99.19247021,111391.2254,12/10/2022,Technology
NFLX,2022,69.23149875,31179504.49,31633000,21900000,1216830.116,453495.5059,25408402.89,29962674.38,70435.6879,29892238.69,4483835.804,98.56638477,103732.4376,3/20/2022,Entertainment
META,2022,208.22141,44864240.16,45418000,94570000,901832.0701,553759.8438,37325991.43,43962408.09,49476.9888,43912931.1,6586939.665,98.78074807,72217.83654,1/31/2022,Communication Service
NFLX,2022,190.962358,11003971.91,11264000,21510000,562640.9427,260028.0862,8854956.97,10441330.97,23734.5353,10417596.44,1562639.465,97.69151202,291495.4812,7/14/2022,Entertainment
NFLX,2022,157.6212272,57250793.44,58114000,91600000,1175108.302,863206.5558,47564697.32,56075685.14,117217.7091,55958467.43,8393770.115,98.51463235,56418.76484,11/3/2022,Entertainment
GOOG,2022,290.4336597,27453163.77,27879000,80970000,1147122.44,425836.2273,22357621.69,26306041.33,2956.9915,26303084.34,3945462.651,98.47255559,117713.8204,8/11/2022,Technology
NVDA,2022,61.18458884,8566202.329,8695000,5320000,59484.1973,128797.6709,7215895.548,8506718.132,17429.2516,8489288.88,1273393.332,98.51871569,377649.4537,8/1/2022,Technology
AMZN,2022,252.1885377,46273039.37,46378000,116960000,200611.0151,104960.6261,39114083.27,46072428.36,55859.8104,46016568.55,6902485.282,99.77368445,70720.89568,10/2/2022,Consumer Discretionary
META,2022,78.47717659,15570430.72,15839000,12430000,612664.6049,268569.2836,12711730.64,14957766.11,2788.8854,14954977.23,2243246.584,98.3043798,207269.8781,5/21/2022,Communication Service
NVDA,2022,202.8387915,37263202.13,37833000,76740000,50383.0042,569797.8739,31588247.37,37212819.12,50175.1516,37162643.97,5574396.596,98.49391306,86716.57548,11/30/2022,Technology
AMZN,2022,143.3694892,11171127.57,11432000,16390000,121765.8001,260872.4253,9378267.957,11049361.77,16105.3541,11033256.42,1654988.463,97.71805086,287210.3132,7/20/2022,Consumer Discretionary
AMZN,2022,106.2077081,6612429.723,6798000,7220000,172386.0683,185570.2773,5467897.608,6440043.654,7222.9396,6432820.715,964923.1072,97.27022246,483061.4445,8/17/2022,Consumer Discretionary
BABA,2022,239.1991267,33868210.43,34812000,83270000,540926.9811,943789.5729,28253236.98,33327283.45,88181.1128,33239102.33,4985865.35,97.28889586,94250.55441,5/30/2022,Consumer Discretionary
AMZN,2022,58.06269415,52204324.57,53115000,30840000,1513381.274,910675.4294,43075637.81,50690943.3,13722.3452,50677220.95,7601583.143,98.28546469,61738.11541,7/8/2022,Consumer Discretionary
TSLA,2022,71.74605597,51411271.35,52421000,37610000,910375.8007,1009728.652,42838232.17,50500895.55,102975.3522,50397920.2,7559688.029,98.07380887,62556.78831,9/11/2022,Automotive Technology
BABA,2022,92.10352394,37408900.77,37827000,34840000,1375665.14,418099.2315,30576711.01,36033235.63,60634.4349,35972601.19,5395890.179,98.89470687,86730.34605,7/12/2022,Consumer Discretionary
TSLA,2022,288.109589,36433189.83,36500000,105160000,687297.9159,66810.1733,30335130.97,35745891.91,57502.5291,35688389.38,5353258.407,99.81695843,89887.16438,5/7/2022,Automotive Technology
TSLA,2022,82.64486354,34498080.61,35102000,29010000,970668.3699,603919.394,28435586.57,33527412.24,73780.9805,33453631.26,5018044.688,98.27952996,93471.06433,10/11/2022,Automotive Technology
NVDA,2022,240.5544584,53343614.82,54179000,130330000,330779.7421,835385.1796,45026793.63,53012835.08,40136.691,52972698.39,7945904.758,98.45810152,60523.70106,6/8/2022,Technology
MSFT,2022,283.1781141,13657655.86,13744000,38920000,573130.4877,86344.1447,11099691.65,13084525.37,26064.603,13058460.76,1958769.115,99.37176845,238879.3001,3/6/2022,Technology
GOOG,2022,124.8017132,24522697.3,25216000,31470000,430847.0854,693302.6999,20458318.34,24091850.21,23240.4053,24068609.81,3610291.471,97.2505445,130155.8495,2/24/2022,Technology
NFLX,2022,128.6327808,56655147.56,57979000,74580000,603573.6116,1323852.438,47617315.28,56051573.95,31203.0291,56020370.92,8403055.638,97.71666907,56550.36479,1/18/2022,Entertainment
BABA,2022,222.6239993,46645568.26,47843000,106510000,1790413.306,1197431.735,38031970.49,44855154.96,111660.2607,44743494.7,6711524.205,97.49716419,68552.28978,4/14/2022,Consumer Discretionary
NFLX,2022,245.9606798,40509144.9,40539000,99710000,1233318.846,29855.104,33329781.43,39275826.05,64318.4834,39211507.57,5881726.135,99.92635461,80921.52248,6/29/2022,Entertainment
META,2022,265.1929195,12046768.6,12259000,32510000,396037.336,212231.3985,9881490.123,11650731.27,25448.7677,11625282.5,1743792.375,98.26877071,267828.1752,3/23/2022,Communication Service
NFLX,2022,175.2546056,39158074.64,39571000,69350000,1792982.573,412925.3629,31749497.75,37365092.06,12741.7726,37352350.29,5602852.544,98.956495,82903.50004,8/3/2022,Entertainment
GOOG,2022,232.4820964,42796897.99,43427000,100960000,1539542.178,630102.0079,35022741.45,41257355.81,54130.5736,41203225.24,6180483.786,98.54905472,75533.39627,2/13/2022,Technology
BABA,2022,81.71754918,13796174.46,14183000,11590000,325839.4379,386825.5376,11436080.31,13470335.02,16122.8922,13454212.13,2018131.82,97.27261131,231482.2816,2/6/2022,Consumer Discretionary
NFLX,2022,115.7281439,33767234.14,33812000,39130000,760436.0592,44765.8575,28027654.22,33006798.08,33087.2362,32973710.85,4946056.627,99.86760364,97041.00024,6/8/2022,Entertainment
MSFT,2022,273.5573181,47324870.78,47533000,130030000,1402259.051,208129.2191,38950434.91,45922611.73,98570.6609,45824041.07,6873606.16,99.56213742,69000.02525,4/26/2022,Technology
META,2022,192.8812215,49017968.18,50430000,97270000,1620563.245,1412031.817,40189636.11,47397404.94,115480.0982,47281924.84,7092288.726,97.20001623,65030.50763,4/16/2022,Communication Service
TSLA,2022,188.287975,22958908.52,23002000,43310000,331667.6445,43091.4844,19210399.87,22627240.87,26770.4359,22600470.44,3390070.565,99.81266201,142693.3006,8/20/2022,Automotive Technology
AAPL,2022,190.9334664,15617606.81,16037000,30620000,760860.6871,419393.1892,12599177.06,14856746.12,34184.8772,14822561.25,2223384.187,97.38484012,204709.5966,1/13/2022,Technology
AMZN,2022,223.3534282,38897501.83,39977000,89290000,433772.5468,1079498.173,32693725.8,38463729.28,522.4564,38463206.82,5769481.024,97.2997019,82060.5298,3/11/2022,Consumer Discretionary
AAPL,2022,214.3700787,4997423.011,5080000,10890000,75633.7578,82576.9887,4175046.506,4921789.254,9969.8351,4911819.418,736772.9128,98.37446873,646461.3189,8/1/2022,Technology
MSFT,2022,280.3479636,10015798.1,10116000,28360000,45018.2826,100201.9018,8452856.464,9970779.816,26242.7993,9944537.016,1491680.552,99.00947112,324586.7833,6/30/2022,Technology
NFLX,2022,117.9922643,22351901.03,22493000,26540000,493874.091,141098.9708,18564005.42,21858026.94,18020.5667,21840006.37,3276000.956,99.3726983,145924.6077,11/4/2022,Entertainment
GOOG,2022,68.75349357,55317184.66,55459000,38130000,1187878.104,141815.3394,45963995.01,54129306.56,54018.3064,54075288.25,8111293.238,99.74428796,59124.49918,3/15/2022,Technology
AMZN,2022,247.8095072,34146289.1,34353000,85130000,1698218.114,206710.9035,27562020.03,32448070.98,22165.0657,32425905.92,4863885.888,99.39827409,95511.19844,1/10/2022,Consumer Discretionary
NFLX,2022,297.8772415,56257130.95,56436000,168110000,175333.5614,178869.0542,47653822.71,56081797.38,18476.5482,56063320.84,8409498.125,99.68305859,58099.22567,10/23/2022,Entertainment
NVDA,2022,59.49781659,14258658.49,14656000,8720000,67387.565,397341.5096,12053260.01,14191270.93,10965.0368,14180305.89,2127045.883,97.28888162,224008.3174,2/16/2022,Technology
MSFT,2022,279.685812,43764613.67,44432000,124270000,1122013.878,667386.3275,36238106.37,42642599.8,9533.48,42633066.32,6394959.947,98.49796019,73822.65709,5/28/2022,Technology
GOOG,2022,215.5428571,43570933.69,43750000,94300000,2041206.051,179066.3066,35220442.85,41529727.64,93912.5296,41435815.11,6215372.267,99.59070558,74975.00571,4/17/2022,Technology
ORCL,2022,197.2450515,16898542.88,17278000,34080000,335496.3319,379457.1203,14070810.68,16563046.55,9151.6358,16553894.91,2483084.237,97.8038134,189999.0566,9/18/2022,Technology
META,2022,271.3221863,14104341.54,14234000,38620000,637892.7691,129658.4624,11423942.12,13466448.77,26516.8681,13439931.9,2015989.785,99.08909328,230652.5292,8/24/2022,Communication Service
GOOG,2022,116.3199729,29361406.8,29565000,34390000,1400946.517,203593.1994,23738478.76,27960460.28,32838.2103,27927622.07,4189143.311,99.31137088,110995.2647,11/2/2022,Technology
AAPL,2022,115.3342071,6003367.057,6104000,7040000,193373.5357,100632.9431,4936438.036,5809993.521,2419.3616,5807574.16,871136.1239,98.3513607,537994.9377,2/17/2022,Technology
GOOG,2022,203.4136759,36764354.74,37672000,76630000,1302963.139,907645.2611,30095112.5,35461391.6,55376.8991,35406014.7,5310902.205,97.59066346,87087.60618,8/7/2022,Technology
BABA,2022,124.3558416,40346048.58,41333000,51400000,174407.174,986951.4202,34086604.97,40171641.41,69753.2039,40101888.2,6015283.23,97.61219505,79365.11262,7/6/2022,Consumer Discretionary
GOOG,2022,206.2646579,49025954.57,50314000,103780000,464460.296,1288045.435,41188764.77,48561494.27,104123.9561,48457370.31,7268605.547,97.43998602,65180.66741,5/23/2022,Technology
NVDA,2022,117.1243479,17007031.7,17443000,20430000,9227.8143,435968.2977,14447595.65,16997803.89,632.5384,16997171.35,2549575.702,97.50061172,188200.837,8/2/2022,Technology
GOOG,2022,153.4883721,48504781.77,49450000,75900000,1746895.841,945218.2341,39636247.68,46757885.93,127006.3008,46630879.62,6994631.944,98.08853744,66321.2639,10/31/2022,Technology
ORCL,2022,231.7807491,22190148.3,22586000,52350000,1030181.326,395851.6956,17985332.12,21159966.98,752.7237,21159214.25,3173882.138,98.24735812,145323.3375,12/5/2022,Technology
META,2022,279.2782062,33183154.81,33583000,93790000,530577.7837,399845.1944,27693308.16,32652577.02,72214.4778,32580362.54,4887054.382,98.80938214,97703.39755,4/7/2022,Communication Service
GOOG,2022,270.0385119,52108777.15,52711000,142340000,470631.5214,602222.8463,43874270.23,51638145.63,21357.1249,51616788.51,7742518.276,98.85750062,62212.06959,11/16/2022,Technology
